,participant,gender,age,language,logical_training,trials,response,aim,comments,type
1520,anon7,male,44,English,No,XY_Z_catdog_ele,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1521,anon7,male,44,English,No,X_XandY_dog_catanddog,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1522,anon7,male,44,English,No,XY_XorY_catele_catorele,64,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1523,anon7,male,44,English,No,X_XandY_cat_catandele,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1524,anon7,male,44,English,No,XY_X_catele_ele,71,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1525,anon7,male,44,English,No,XY_X_dogele_ele,70,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1526,anon7,male,44,English,No,X_X_dog_dog,100,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1527,anon7,male,44,English,No,X_Z_dog_ele,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1528,anon7,male,44,English,No,XY_X_catdog_cat,69,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1529,anon7,male,44,English,No,XY_XandY_catdog_catanddog,100,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1530,anon7,male,44,English,No,X_XorY_cat_catorele,100,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1531,anon7,male,44,English,No,X_Z_ele_cat,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1532,anon7,male,44,English,No,XY_XorY_dogele_dogorele,66,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1533,anon7,male,44,English,No,XY_Z_dogele_cat,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1534,anon7,male,44,English,No,X_Z_ele_dog,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1535,anon7,male,44,English,No,XY_XandY_dogele_dogandele,100,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1536,anon7,male,44,English,No,X_XandY_ele_dogandele,0,Our perception of the english language and how it pertains to questions and answers,"Thanks, good luck with your research. ",slider
1537,anon71,female,29,English,No,XY_X_dogele_dog,3,To see how we process ambiguous statements,none,quatenary
1538,anon71,female,29,English,No,X_XandY_dog_dogandele,0,To see how we process ambiguous statements,none,quatenary
1539,anon71,female,29,English,No,XY_Z_catdog_ele,0,To see how we process ambiguous statements,none,quatenary
1540,anon71,female,29,English,No,XY_X_catdog_cat,3,To see how we process ambiguous statements,none,quatenary
1541,anon71,female,29,English,No,X_XandY_ele_catandele,0,To see how we process ambiguous statements,none,quatenary
1542,anon71,female,29,English,No,X_X_ele_ele,3,To see how we process ambiguous statements,none,quatenary
1543,anon71,female,29,English,No,XY_XandY_dogele_dogandele,3,To see how we process ambiguous statements,none,quatenary
1544,anon71,female,29,English,No,XY_XorY_dogele_dogorele,1,To see how we process ambiguous statements,none,quatenary
1545,anon71,female,29,English,No,X_Z_dog_ele,0,To see how we process ambiguous statements,none,quatenary
1546,anon71,female,29,English,No,XY_XorY_catele_catorele,1,To see how we process ambiguous statements,none,quatenary
1547,anon71,female,29,English,No,X_X_cat_cat,3,To see how we process ambiguous statements,none,quatenary
1548,anon71,female,29,English,No,X_Z_ele_cat,0,To see how we process ambiguous statements,none,quatenary
1549,anon71,female,29,English,No,XY_XandY_catdog_catanddog,3,To see how we process ambiguous statements,none,quatenary
1550,anon71,female,29,English,No,XY_XandY_catele_catandele,3,To see how we process ambiguous statements,none,quatenary
1551,anon71,female,29,English,No,XY_Z_dogele_cat,0,To see how we process ambiguous statements,none,quatenary
1552,anon71,female,29,English,No,X_XorY_ele_catorele,3,To see how we process ambiguous statements,none,quatenary
1553,anon71,female,29,English,No,X_X_dog_dog,3,To see how we process ambiguous statements,none,quatenary
1554,anon71,female,29,English,No,X_XorY_dog_dogorele,3,To see how we process ambiguous statements,none,quatenary
1555,anon71,female,29,English,No,X_Z_dog_cat,0,To see how we process ambiguous statements,none,quatenary
1556,anon71,female,29,English,No,XY_Z_catele_dog,0,To see how we process ambiguous statements,none,quatenary
1557,anon71,female,29,English,No,X_XorY_cat_catorele,3,To see how we process ambiguous statements,none,quatenary
1558,anon71,female,29,English,No,XY_XorY_catdog_catordog,1,To see how we process ambiguous statements,none,quatenary
1559,anon71,female,29,English,No,X_XandY_cat_catandele,1,To see how we process ambiguous statements,none,quatenary
1560,anon71,female,29,English,No,XY_X_catele_cat,2,To see how we process ambiguous statements,none,quatenary
1561,anon73,male,35,English,No,X_XorY_ele_dogorele,100,Seeing how we judge their answer based on it being partially correct,,slider
1562,anon73,male,35,English,No,XY_XorY_catdog_catordog,100,Seeing how we judge their answer based on it being partially correct,,slider
1563,anon73,male,35,English,No,XY_Z_catdog_ele,0,Seeing how we judge their answer based on it being partially correct,,slider
1564,anon73,male,35,English,No,XY_Z_dogele_cat,0,Seeing how we judge their answer based on it being partially correct,,slider
1565,anon73,male,35,English,No,XY_Z_catele_dog,0,Seeing how we judge their answer based on it being partially correct,,slider
1566,anon73,male,35,English,No,X_Z_cat_ele,0,Seeing how we judge their answer based on it being partially correct,,slider
1567,anon73,male,35,English,No,X_XorY_dog_dogorele,100,Seeing how we judge their answer based on it being partially correct,,slider
1568,anon73,male,35,English,No,X_XandY_ele_catandele,5,Seeing how we judge their answer based on it being partially correct,,slider
1569,anon73,male,35,English,No,XY_XandY_catele_catandele,100,Seeing how we judge their answer based on it being partially correct,,slider
1570,anon73,male,35,English,No,XY_XandY_catdog_catanddog,100,Seeing how we judge their answer based on it being partially correct,,slider
1571,anon73,male,35,English,No,XY_XandY_dogele_dogandele,100,Seeing how we judge their answer based on it being partially correct,,slider
1572,anon73,male,35,English,No,X_XandY_cat_catanddog,3,Seeing how we judge their answer based on it being partially correct,,slider
1573,anon73,male,35,English,No,XY_XorY_catele_catorele,38,Seeing how we judge their answer based on it being partially correct,,slider
1574,anon73,male,35,English,No,XY_X_catdog_cat,89,Seeing how we judge their answer based on it being partially correct,,slider
1575,anon73,male,35,English,No,X_XandY_cat_catandele,0,Seeing how we judge their answer based on it being partially correct,,slider
1576,anon73,male,35,English,No,XY_X_dogele_dog,96,Seeing how we judge their answer based on it being partially correct,,slider
1577,anon73,male,35,English,No,XY_X_catele_ele,79,Seeing how we judge their answer based on it being partially correct,,slider
1578,anon73,male,35,English,No,X_Z_ele_cat,0,Seeing how we judge their answer based on it being partially correct,,slider
1579,anon73,male,35,English,No,X_X_dog_dog,100,Seeing how we judge their answer based on it being partially correct,,slider
1580,anon73,male,35,English,No,X_Z_dog_ele,0,Seeing how we judge their answer based on it being partially correct,,slider
1581,anon73,male,35,English,No,X_XorY_dog_catordog,100,Seeing how we judge their answer based on it being partially correct,,slider
1582,anon73,male,35,English,No,XY_XorY_dogele_dogorele,32,Seeing how we judge their answer based on it being partially correct,,slider
1583,anon73,male,35,English,No,X_X_cat_cat,100,Seeing how we judge their answer based on it being partially correct,,slider
1584,anon73,male,35,English,No,X_X_ele_ele,100,Seeing how we judge their answer based on it being partially correct,,slider
1585,anon74,male,36,English,No,XY_XandY_dogele_dogandele,100,To see how right people thought a partial answer was,,slider
1586,anon74,male,36,English,No,XY_Z_dogele_cat,0,To see how right people thought a partial answer was,,slider
1587,anon74,male,36,English,No,X_XandY_ele_dogandele,0,To see how right people thought a partial answer was,,slider
1588,anon74,male,36,English,No,XY_X_catele_ele,89,To see how right people thought a partial answer was,,slider
1589,anon74,male,36,English,No,X_XorY_dog_catordog,100,To see how right people thought a partial answer was,,slider
1590,anon74,male,36,English,No,X_X_ele_ele,100,To see how right people thought a partial answer was,,slider
1591,anon74,male,36,English,No,X_XandY_ele_catandele,0,To see how right people thought a partial answer was,,slider
1592,anon74,male,36,English,No,X_X_dog_dog,100,To see how right people thought a partial answer was,,slider
1593,anon74,male,36,English,No,X_XorY_dog_dogorele,100,To see how right people thought a partial answer was,,slider
1594,anon74,male,36,English,No,XY_XorY_catdog_catordog,100,To see how right people thought a partial answer was,,slider
1595,anon74,male,36,English,No,XY_X_dogele_dog,86,To see how right people thought a partial answer was,,slider
1596,anon74,male,36,English,No,X_XandY_cat_catandele,0,To see how right people thought a partial answer was,,slider
1597,anon74,male,36,English,No,XY_X_catdog_cat,94,To see how right people thought a partial answer was,,slider
1598,anon74,male,36,English,No,X_X_cat_cat,100,To see how right people thought a partial answer was,,slider
1599,anon74,male,36,English,No,XY_XorY_dogele_dogorele,98,To see how right people thought a partial answer was,,slider
1600,anon74,male,36,English,No,XY_Z_catele_dog,0,To see how right people thought a partial answer was,,slider
1601,anon74,male,36,English,No,XY_XandY_catdog_catanddog,100,To see how right people thought a partial answer was,,slider
1602,anon74,male,36,English,No,X_XorY_ele_dogorele,100,To see how right people thought a partial answer was,,slider
1603,anon74,male,36,English,No,XY_XorY_catele_catorele,92,To see how right people thought a partial answer was,,slider
1604,anon74,male,36,English,No,X_Z_ele_dog,0,To see how right people thought a partial answer was,,slider
1605,anon74,male,36,English,No,XY_Z_catdog_ele,0,To see how right people thought a partial answer was,,slider
1606,anon74,male,36,English,No,X_Z_ele_cat,0,To see how right people thought a partial answer was,,slider
1607,anon74,male,36,English,No,XY_XandY_catele_catandele,100,To see how right people thought a partial answer was,,slider
1608,anon74,male,36,English,No,X_Z_cat_ele,0,To see how right people thought a partial answer was,,slider
1609,anon75,male,28,English,No,XY_Z_catele_dog,0,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1610,anon75,male,28,English,No,XY_Z_dogele_cat,0,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1611,anon75,male,28,English,No,X_X_ele_ele,3,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1612,anon75,male,28,English,No,X_X_cat_cat,3,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1613,anon75,male,28,English,No,X_X_dog_dog,3,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1614,anon75,male,28,English,No,X_XandY_cat_catanddog,2,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1615,anon75,male,28,English,No,X_XandY_dog_catanddog,2,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1616,anon75,male,28,English,No,X_Z_dog_ele,0,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1617,anon75,male,28,English,No,XY_XorY_catele_catorele,3,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1618,anon75,male,28,English,No,XY_X_catdog_cat,2,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1619,anon75,male,28,English,No,XY_XandY_catele_catandele,2,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1620,anon75,male,28,English,No,X_Z_dog_cat,0,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1621,anon75,male,28,English,No,XY_XandY_dogele_dogandele,3,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
1622,anon75,male,28,English,No,XY_X_dogele_ele,2,To understand how people perceive right and wrong answers based on ambiguity.,,quatenary
