"","participant","gender","age","language","logical_training","trials","response","aim","comments"
"1373","anon64","male","30","English","No","X_XandY_dog_dogele","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1374","anon64","male","30","English","No","XY.XandY_dogele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1375","anon64","male","30","English","No","XY.XorY_dogele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1376","anon64","male","30","English","No","X.X_ele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1377","anon64","male","30","English","No","X_XandY_ele_catele","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1378","anon64","male","30","English","No","XY.XorY_catdog","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1379","anon64","male","30","English","No","X.X_cat","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1380","anon64","male","30","English","No","X_Z_dog_ele","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1381","anon64","male","30","English","No","X_XandY_cat_catele","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1382","anon64","male","30","English","No","XY.XandY_catele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1383","anon64","male","30","English","No","X_Z_ele_cat","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1384","anon64","male","30","English","No","XY.XandY_catdog","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1385","anon64","male","30","English","No","XY_Z_catdog_ele","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1386","anon64","male","30","English","No","X_XorY_dog_dogele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1387","anon64","male","30","English","No","XY_X_dogele_ele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1388","anon64","male","30","English","No","XY_Z_dogele_cat","0","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1389","anon64","male","30","English","No","X.X_dog","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1390","anon64","male","30","English","No","X_XorY_cat_catdog","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1391","anon64","male","30","English","No","XY.XorY_catele","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1392","anon64","male","30","English","No","XY_X_catdog_dog","1","Seemed to have to do with logic and how we categorize things, especially when it comes to the correctness of the phrasing. ",""
"1393","anon65","male","28","English","No","XY_X_catdog_dog","1","To see what decisions were correct to what was on the cards. ",""
"1394","anon65","male","28","English","No","X_Z_cat_ele","0","To see what decisions were correct to what was on the cards. ",""
"1395","anon65","male","28","English","No","X_XorY_dog_dogele","1","To see what decisions were correct to what was on the cards. ",""
"1396","anon65","male","28","English","No","XY.XandY_catele","1","To see what decisions were correct to what was on the cards. ",""
"1397","anon65","male","28","English","No","XY_Z_catdog_ele","0","To see what decisions were correct to what was on the cards. ",""
"1398","anon65","male","28","English","No","X.X_cat","1","To see what decisions were correct to what was on the cards. ",""
"1399","anon65","male","28","English","No","XY_Z_catele_dog","0","To see what decisions were correct to what was on the cards. ",""
"1400","anon65","male","28","English","No","XY_X_dogele_ele","1","To see what decisions were correct to what was on the cards. ",""
"1401","anon65","male","28","English","No","X_XandY_ele_catele","0","To see what decisions were correct to what was on the cards. ",""
"1402","anon65","male","28","English","No","X.X_ele","1","To see what decisions were correct to what was on the cards. ",""
"1403","anon65","male","28","English","No","X_XandY_dog_dogele","0","To see what decisions were correct to what was on the cards. ",""
"1404","anon65","male","28","English","No","X_XandY_ele_dogele","0","To see what decisions were correct to what was on the cards. ",""
"1405","anon65","male","28","English","No","XY.XorY_catele","1","To see what decisions were correct to what was on the cards. ",""
"1406","anon65","male","28","English","No","XY.XorY_dogele","1","To see what decisions were correct to what was on the cards. ",""
"1407","anon65","male","28","English","No","XY_Z_dogele_cat","0","To see what decisions were correct to what was on the cards. ",""
"1408","anon65","male","28","English","No","X_XorY_cat_catele","1","To see what decisions were correct to what was on the cards. ",""
"1409","anon65","male","28","English","No","X_Z_dog_ele","0","To see what decisions were correct to what was on the cards. ",""
"1410","anon65","male","28","English","No","XY_X_catele_ele","1","To see what decisions were correct to what was on the cards. ",""
"1411","anon65","male","28","English","No","XY.XandY_catdog","1","To see what decisions were correct to what was on the cards. ",""
"1412","anon65","male","28","English","No","XY.XandY_dogele","1","To see what decisions were correct to what was on the cards. ",""
"1413","anon65","male","28","English","No","X.X_dog","1","To see what decisions were correct to what was on the cards. ",""
"1414","anon65","male","28","English","No","XY.XorY_catdog","1","To see what decisions were correct to what was on the cards. ",""
"1415","anon65","male","28","English","No","X_Z_cat_dog","0","To see what decisions were correct to what was on the cards. ",""
"1416","anon65","male","28","English","No","X_XorY_cat_catdog","1","To see what decisions were correct to what was on the cards. ",""
"1417","anon66","male","31","english","No","XY.XandY_catdog","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1418","anon66","male","31","english","No","X.X_ele","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1419","anon66","male","31","english","No","XY.XandY_catele","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1420","anon66","male","31","english","No","X_XorY_cat_catele","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1421","anon66","male","31","english","No","X_XorY_dog_dogele","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1422","anon66","male","31","english","No","XY_X_catele_cat","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1423","anon66","male","31","english","No","X_XorY_dog_catdog","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1424","anon66","male","31","english","No","XY_X_catdog_cat","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1425","anon66","male","31","english","No","X_XandY_cat_catele","0","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1426","anon66","male","31","english","No","XY.XorY_dogele","3","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
"1427","anon66","male","31","english","No","XY_Z_catele_dog","0","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!"
